frame_id,label,conf,x,y,w,h
493,0,0.4775390625,755.0,461.0,68.0,254.0
494,0,0.88818359375,711.0,507.0,105.0,294.0
494,0,0.88525390625,384.0,350.0,56.0,132.0
494,1,0.84521484375,214.0,366.0,113.0,81.0
494,0,0.8310546875,859.0,539.0,159.0,346.0
494,0,0.7822265625,530.0,342.0,52.0,122.0
494,0,0.7626953125,470.0,361.0,62.0,136.0
494,0,0.73046875,897.0,428.0,73.0,228.0
494,1,0.68994140625,36.0,359.0,36.0,46.0
494,0,0.5888671875,576.0,297.0,34.0,83.0
494,0,0.587890625,194.0,338.0,42.0,105.0
494,0,0.5625,768.0,513.0,79.0,311.0
494,0,0.51953125,300.0,266.0,15.0,39.0
494,26,0.456298828125,441.0,286.0,31.0,49.0
495,0,0.900390625,710.0,512.0,104.0,303.0
495,0,0.869140625,384.0,350.0,52.0,133.0
495,1,0.84716796875,212.0,367.0,115.0,83.0
495,0,0.841796875,865.0,539.0,168.0,345.0
495,0,0.7900390625,470.0,362.0,55.0,137.0
495,0,0.75341796875,537.0,343.0,58.0,121.0
495,0,0.703125,898.0,433.0,72.0,233.0
495,1,0.64013671875,31.0,360.0,31.0,45.0
495,0,0.63818359375,766.0,492.0,73.0,286.0
495,0,0.60888671875,576.0,295.0,32.0,80.0
495,0,0.56787109375,190.0,343.0,50.0,113.0
495,0,0.52734375,300.0,266.0,14.0,40.0
496,0,0.90966796875,713.0,511.0,104.0,299.0
496,0,0.8544921875,384.0,352.0,48.0,136.0
496,0,0.84912109375,871.0,538.0,168.0,345.0
496,1,0.81689453125,208.0,368.0,112.0,83.0
496,0,0.79931640625,471.0,359.0,51.0,134.0
496,0,0.7802734375,905.0,430.0,75.0,227.0
496,0,0.77880859375,539.0,342.0,58.0,119.0
496,0,0.64697265625,764.0,477.0,70.0,262.0
496,1,0.6171875,26.0,362.0,26.0,45.0
496,0,0.61474609375,576.0,296.0,36.0,80.0
496,0,0.546875,300.0,266.0,14.0,40.0
496,0,0.499755859375,200.0,358.0,78.0,107.0
496,0,0.402099609375,232.0,283.0,24.0,49.0
497,0,0.896484375,714.0,508.0,100.0,302.0
497,0,0.8505859375,384.0,352.0,46.0,135.0
497,0,0.8359375,929.0,443.0,99.0,239.0
497,0,0.82763671875,473.0,359.0,52.0,136.0
497,1,0.82275390625,202.0,369.0,116.0,81.0
497,0,0.78857421875,542.0,341.0,60.0,116.0
497,0,0.7822265625,871.0,538.0,160.0,344.0
497,0,0.65576171875,765.0,485.0,69.0,269.0
497,0,0.55224609375,574.0,295.0,31.0,77.0
497,1,0.52880859375,21.0,364.0,20.0,45.0
497,0,0.48681640625,302.0,265.0,12.0,38.0
498,0,0.88037109375,720.0,509.0,102.0,301.0
498,0,0.8681640625,384.0,351.0,42.0,133.0
498,1,0.8671875,199.0,371.0,120.0,86.0
498,0,0.83642578125,940.0,441.0,109.0,230.0
498,0,0.81103515625,477.0,361.0,52.0,137.0
498,0,0.80908203125,542.0,341.0,58.0,122.0
498,0,0.77490234375,866.0,535.0,134.0,343.0
498,0,0.625,771.0,482.0,73.0,268.0
498,0,0.609375,570.0,294.0,30.0,78.0
498,1,0.474365234375,18.0,363.0,18.0,45.0
498,0,0.437255859375,300.0,267.0,14.0,41.0
499,1,0.880859375,195.0,373.0,121.0,88.0
499,0,0.880859375,723.0,507.0,97.0,299.0
499,0,0.85400390625,386.0,350.0,44.0,132.0
499,0,0.8515625,946.0,445.0,110.0,233.0
499,0,0.78662109375,542.0,340.0,54.0,121.0
499,0,0.7138671875,483.0,362.0,59.0,139.0
499,0,0.697265625,884.0,530.0,141.0,340.0
499,0,0.67333984375,776.0,484.0,77.0,275.0
499,0,0.5712890625,575.0,295.0,35.0,78.0
499,0,0.466552734375,300.0,267.0,15.0,42.0
499,1,0.420166015625,13.0,361.0,13.0,40.0
500,0,0.8828125,725.0,507.0,94.0,298.0
500,1,0.86279296875,191.0,374.0,121.0,90.0
500,0,0.85986328125,947.0,448.0,109.0,240.0
500,0,0.84130859375,387.0,349.0,44.0,131.0
500,0,0.7529296875,486.0,365.0,57.0,143.0
500,0,0.72900390625,544.0,341.0,53.0,119.0
500,0,0.72021484375,774.0,482.0,74.0,270.0
500,0,0.67724609375,884.0,516.0,134.0,327.0
500,0,0.64208984375,576.0,295.0,35.0,79.0
500,0,0.462646484375,158.0,344.0,44.0,104.0
500,0,0.45654296875,300.0,267.0,15.0,42.0
500,26,0.435791015625,451.0,283.0,25.0,46.0
500,0,0.413330078125,303.0,266.0,12.0,40.0
501,0,0.90234375,953.0,451.0,111.0,248.0
501,0,0.89013671875,729.0,509.0,85.0,301.0
501,0,0.8466796875,390.0,350.0,46.0,126.0
501,1,0.83642578125,185.0,374.0,118.0,83.0
501,0,0.82373046875,489.0,363.0,57.0,143.0
501,0,0.7548828125,544.0,341.0,48.0,120.0
501,0,0.72216796875,877.0,534.0,125.0,347.0
501,0,0.59716796875,776.0,483.0,69.0,273.0
501,0,0.5712890625,577.0,295.0,36.0,79.0
501,0,0.480224609375,158.0,360.0,61.0,114.0
501,0,0.451904296875,300.0,267.0,14.0,42.0
502,0,0.90283203125,732.0,504.0,85.0,295.0
502,0,0.8916015625,955.0,450.0,104.0,244.0
502,1,0.8359375,180.0,376.0,121.0,84.0
502,0,0.82666015625,392.0,351.0,42.0,130.0
502,0,0.810546875,489.0,362.0,53.0,141.0
502,0,0.7333984375,542.0,341.0,41.0,120.0
502,0,0.65478515625,887.0,529.0,133.0,343.0
502,0,0.6220703125,578.0,294.0,36.0,78.0
502,0,0.60498046875,780.0,483.0,68.0,277.0
502,0,0.5712890625,154.0,357.0,62.0,102.0
502,0,0.52001953125,300.0,267.0,15.0,42.0
502,0,0.4814453125,462.0,354.0,36.0,134.0
502,0,0.415771484375,233.0,285.0,23.0,49.0
503,0,0.86767578125,960.0,451.0,108.0,248.0
503,0,0.86376953125,733.0,508.0,83.0,303.0
503,0,0.85546875,393.0,349.0,41.0,131.0
503,1,0.85498046875,178.0,378.0,125.0,85.0
503,0,0.78857421875,498.0,362.0,57.0,137.0
503,0,0.751953125,541.0,340.0,41.0,111.0
503,0,0.734375,874.0,532.0,115.0,346.0
503,0,0.61376953125,147.0,358.0,60.0,105.0
503,0,0.5908203125,780.0,484.0,65.0,283.0
503,0,0.5732421875,574.0,294.0,28.0,76.0
503,0,0.556640625,300.0,266.0,15.0,41.0
503,0,0.485595703125,559.0,287.0,21.0,65.0
503,0,0.452392578125,460.0,353.0,34.0,132.0
503,0,0.428955078125,231.0,284.0,22.0,48.0
504,0,0.8701171875,736.0,524.0,84.0,318.0
504,1,0.85888671875,174.0,380.0,125.0,87.0
504,0,0.8525390625,396.0,349.0,43.0,129.0
504,0,0.849609375,959.0,453.0,100.0,246.0
504,0,0.7607421875,502.0,362.0,60.0,137.0
504,0,0.7470703125,881.0,536.0,120.0,349.0
504,0,0.68408203125,542.0,340.0,38.0,111.0
504,0,0.5888671875,784.0,486.0,63.0,283.0
504,0,0.54931640625,300.0,266.0,15.0,41.0
504,0,0.5400390625,560.0,287.0,22.0,65.0
504,0,0.5283203125,143.0,359.0,61.0,112.0
504,0,0.43212890625,464.0,354.0,34.0,135.0
504,0,0.413330078125,231.0,284.0,22.0,48.0
505,0,0.87353515625,738.0,526.0,82.0,320.0
505,0,0.8369140625,958.0,454.0,92.0,253.0
505,1,0.83544921875,167.0,381.0,122.0,87.0
505,0,0.82470703125,396.0,349.0,44.0,129.0
505,0,0.69482421875,517.0,362.0,76.0,136.0
505,0,0.6552734375,919.0,530.0,161.0,342.0
505,0,0.6533203125,792.0,499.0,70.0,295.0
505,0,0.5546875,132.0,357.0,52.0,111.0
505,0,0.51611328125,300.0,266.0,14.0,40.0
505,0,0.453857421875,556.0,287.0,19.0,64.0
505,0,0.4384765625,578.0,296.0,22.0,74.0
505,0,0.4375,547.0,339.0,34.0,110.0
505,0,0.4228515625,231.0,284.0,22.0,48.0
506,0,0.8984375,750.0,528.0,90.0,320.0
506,0,0.83447265625,957.0,454.0,85.0,253.0
506,0,0.79443359375,402.0,348.0,49.0,128.0
506,3,0.7783203125,162.0,385.0,123.0,94.0
506,0,0.7646484375,887.0,533.0,124.0,345.0
506,0,0.6962890625,520.0,361.0,75.0,139.0
506,0,0.64990234375,551.0,341.0,35.0,113.0
506,0,0.59912109375,794.0,496.0,64.0,295.0
506,0,0.57080078125,301.0,267.0,16.0,41.0
506,0,0.5400390625,469.0,357.0,34.0,143.0
506,0,0.443359375,580.0,293.0,24.0,73.0
506,0,0.436767578125,129.0,359.0,59.0,109.0
507,0,0.90283203125,758.0,526.0,101.0,317.0
507,0,0.837890625,958.0,453.0,81.0,253.0
507,0,0.8154296875,402.0,347.0,47.0,126.0
507,0,0.791015625,518.0,363.0,67.0,143.0
507,1,0.7421875,158.0,385.0,123.0,88.0
507,0,0.73974609375,926.0,536.0,162.0,344.0
507,0,0.69482421875,550.0,344.0,32.0,111.0
507,0,0.59375,301.0,267.0,16.0,40.0
507,0,0.568359375,787.0,494.0,55.0,286.0
507,0,0.5419921875,470.0,357.0,32.0,139.0
507,0,0.408935546875,576.0,293.0,26.0,75.0
507,0,0.406982421875,231.0,285.0,21.0,50.0
508,0,0.89306640625,761.0,520.0,100.0,310.0
508,0,0.84765625,960.0,453.0,79.0,256.0
508,0,0.814453125,890.0,537.0,126.0,349.0
508,0,0.798828125,411.0,347.0,53.0,118.0
508,0,0.796875,521.0,362.0,71.0,139.0
508,0,0.76953125,550.0,342.0,34.0,112.0
508,3,0.71826171875,153.0,387.0,124.0,92.0
508,0,0.64697265625,474.0,358.0,37.0,138.0
508,0,0.6435546875,118.0,359.0,58.0,121.0
508,0,0.49072265625,300.0,267.0,16.0,41.0
508,0,0.4892578125,795.0,503.0,63.0,300.0
508,0,0.4033203125,231.0,285.0,22.0,50.0
509,0,0.87255859375,761.0,519.0,98.0,311.0
509,0,0.8466796875,413.0,348.0,52.0,125.0
509,1,0.84423828125,148.0,388.0,124.0,90.0
509,0,0.8232421875,960.0,447.0,70.0,249.0
509,0,0.77099609375,524.0,363.0,72.0,139.0
509,0,0.7490234375,554.0,338.0,38.0,111.0
509,0,0.74267578125,953.0,536.0,188.0,347.0
509,0,0.62255859375,474.0,358.0,38.0,137.0
509,0,0.5869140625,796.0,499.0,61.0,298.0
509,0,0.56884765625,115.0,359.0,65.0,117.0
509,0,0.5361328125,300.0,268.0,16.0,41.0
509,0,0.46533203125,854.0,519.0,104.0,326.0
510,0,0.85546875,412.0,348.0,50.0,122.0
510,0,0.82373046875,960.0,450.0,66.0,254.0
510,1,0.82177734375,141.0,390.0,123.0,92.0
510,0,0.8017578125,780.0,532.0,118.0,329.0
510,0,0.77197265625,526.0,362.0,76.0,139.0
510,0,0.74462890625,558.0,339.0,41.0,110.0
510,0,0.7412109375,930.0,537.0,163.0,350.0
510,0,0.60107421875,300.0,268.0,15.0,41.0
510,0,0.58203125,480.0,358.0,40.0,135.0
510,0,0.54638671875,111.0,368.0,69.0,114.0
510,0,0.419677734375,796.0,492.0,61.0,288.0
510,0,0.417236328125,582.0,298.0,34.0,80.0
511,0,0.837890625,960.0,446.0,68.0,252.0
511,0,0.830078125,414.0,350.0,53.0,122.0
511,0,0.7890625,784.0,535.0,122.0,332.0
511,0,0.75390625,940.0,538.0,168.0,349.0
511,0,0.71044921875,528.0,363.0,81.0,132.0
511,0,0.6748046875,564.0,338.0,43.0,115.0
511,1,0.65771484375,135.0,392.0,124.0,92.0
511,0,0.64599609375,102.0,361.0,68.0,120.0
511,3,0.619140625,137.0,392.0,126.0,91.0
511,0,0.5810546875,300.0,268.0,16.0,41.0
511,0,0.57666015625,480.0,359.0,42.0,134.0
511,0,0.43115234375,801.0,512.0,60.0,317.0
511,0,0.414794921875,367.0,287.0,21.0,59.0
511,24,0.40869140625,759.0,363.0,78.0,108.0
512,0,0.85546875,416.0,352.0,56.0,127.0
512,0,0.80078125,938.0,537.0,163.0,348.0
512,1,0.7900390625,130.0,393.0,126.0,93.0
512,0,0.7900390625,784.0,534.0,121.0,330.0
512,0,0.74951171875,960.0,449.0,57.0,255.0
512,0,0.72705078125,527.0,361.0,82.0,134.0
512,0,0.7265625,567.0,339.0,45.0,116.0
512,0,0.64111328125,365.0,288.0,24.0,63.0
512,0,0.6015625,95.0,362.0,69.0,112.0
512,0,0.5654296875,299.0,268.0,15.0,41.0
512,0,0.533203125,479.0,359.0,41.0,136.0
512,0,0.4521484375,801.0,475.0,57.0,271.0
512,0,0.44140625,583.0,293.0,31.0,75.0
513,0,0.86181640625,418.0,350.0,54.0,129.0
513,0,0.8076171875,782.0,536.0,120.0,330.0
513,0,0.78564453125,939.0,540.0,162.0,350.0
513,0,0.77734375,565.0,341.0,41.0,112.0
513,0,0.75927734375,529.0,362.0,82.0,137.0
513,0,0.7216796875,959.0,442.0,49.0,243.0
513,1,0.71435546875,126.0,394.0,125.0,95.0
513,0,0.697265625,365.0,288.0,22.0,63.0
513,0,0.65673828125,96.0,366.0,79.0,122.0
513,0,0.63427734375,475.0,354.0,38.0,134.0
513,0,0.58203125,299.0,267.0,15.0,40.0
513,3,0.51611328125,127.0,394.0,125.0,96.0
513,0,0.490234375,807.0,474.0,60.0,268.0
514,0,0.865234375,779.0,534.0,115.0,324.0
514,0,0.82373046875,531.0,362.0,84.0,141.0
514,0,0.822265625,418.0,347.0,52.0,126.0
514,1,0.79638671875,119.0,396.0,119.0,98.0
514,0,0.7841796875,941.0,540.0,162.0,352.0
514,0,0.76416015625,364.0,286.0,20.0,61.0
514,0,0.71533203125,959.0,448.0,45.0,254.0
514,0,0.66357421875,477.0,354.0,39.0,135.0
514,0,0.6513671875,569.0,339.0,45.0,114.0
514,0,0.6318359375,90.0,367.0,76.0,124.0
514,0,0.58056640625,299.0,268.0,15.0,41.0
514,0,0.56494140625,806.0,489.0,57.0,283.0
515,0,0.8388671875,782.0,532.0,120.0,323.0
515,0,0.8212890625,419.0,347.0,52.0,125.0
515,0,0.79248046875,574.0,339.0,51.0,117.0
515,0,0.7861328125,365.0,287.0,23.0,63.0
515,0,0.7861328125,531.0,362.0,78.0,138.0
515,1,0.7333984375,113.0,400.0,113.0,104.0
515,0,0.73193359375,476.0,356.0,37.0,137.0
515,0,0.728515625,951.0,538.0,165.0,351.0
515,0,0.69775390625,960.0,450.0,42.0,253.0
515,0,0.52392578125,299.0,269.0,16.0,42.0
515,0,0.490966796875,86.0,369.0,77.0,116.0
515,0,0.46142578125,232.0,285.0,23.0,49.0
515,0,0.409912109375,809.0,456.0,55.0,242.0
516,0,0.86083984375,783.0,534.0,121.0,327.0
516,0,0.84375,419.0,347.0,46.0,123.0
516,0,0.79736328125,949.0,539.0,158.0,354.0
516,0,0.78857421875,530.0,361.0,72.0,138.0
516,0,0.78515625,575.0,340.0,51.0,117.0
516,0,0.775390625,477.0,352.0,38.0,132.0
516,0,0.7744140625,365.0,288.0,23.0,64.0
516,1,0.71875,110.0,401.0,110.0,101.0
516,0,0.7001953125,959.0,450.0,37.0,245.0
516,0,0.50830078125,300.0,269.0,16.0,42.0
516,0,0.481201171875,89.0,372.0,88.0,122.0
516,0,0.43701171875,232.0,285.0,23.0,49.0
516,0,0.4365234375,812.0,488.0,56.0,282.0
517,0,0.89306640625,792.0,536.0,131.0,329.0
517,0,0.8583984375,420.0,348.0,48.0,126.0
517,0,0.82177734375,572.0,340.0,47.0,116.0
517,0,0.78857421875,364.0,288.0,25.0,64.0
517,1,0.78466796875,103.0,401.0,103.0,97.0
517,0,0.76171875,943.0,540.0,147.0,352.0
517,0,0.73876953125,532.0,360.0,72.0,139.0
517,0,0.7373046875,479.0,350.0,40.0,129.0
517,0,0.662109375,960.0,448.0,38.0,233.0
517,0,0.54248046875,75.0,370.0,75.0,121.0
517,0,0.5283203125,300.0,269.0,16.0,42.0
517,0,0.4521484375,232.0,285.0,23.0,49.0
518,0,0.919921875,794.0,525.0,128.0,321.0
518,0,0.85546875,420.0,347.0,44.0,128.0
518,0,0.76708984375,575.0,340.0,49.0,115.0
518,0,0.7568359375,362.0,287.0,22.0,63.0
518,0,0.7529296875,942.0,539.0,146.0,349.0
518,0,0.74853515625,480.0,350.0,41.0,129.0
518,0,0.7255859375,534.0,360.0,70.0,139.0
518,0,0.72119140625,65.0,374.0,65.0,136.0
518,1,0.61962890625,98.0,398.0,98.0,91.0
518,0,0.55712890625,300.0,269.0,16.0,42.0
518,0,0.4580078125,232.0,285.0,23.0,49.0
518,0,0.40771484375,959.0,447.0,33.0,219.0
519,0,0.8994140625,799.0,524.0,136.0,321.0
519,0,0.8525390625,423.0,344.0,45.0,125.0
519,0,0.79296875,957.0,539.0,162.0,346.0
519,0,0.72021484375,575.0,342.0,49.0,121.0
519,0,0.7041015625,361.0,286.0,22.0,61.0
519,0,0.70068359375,482.0,352.0,42.0,131.0
519,3,0.693359375,93.0,399.0,93.0,94.0
519,0,0.63525390625,539.0,359.0,78.0,133.0
519,0,0.60888671875,62.0,375.0,62.0,121.0
519,0,0.54541015625,301.0,269.0,17.0,42.0
519,0,0.462890625,829.0,501.0,63.0,300.0
519,0,0.410888671875,230.0,286.0,21.0,51.0
520,0,0.91064453125,801.0,534.0,129.0,327.0
520,0,0.7958984375,423.0,344.0,41.0,126.0
520,0,0.7841796875,946.0,539.0,148.0,347.0
520,0,0.779296875,577.0,341.0,48.0,118.0
520,3,0.775390625,88.0,387.0,88.0,82.0
520,0,0.72412109375,482.0,353.0,42.0,133.0
520,0,0.7216796875,361.0,286.0,22.0,60.0
520,0,0.6611328125,538.0,360.0,66.0,132.0
520,0,0.57080078125,301.0,269.0,17.0,42.0
520,0,0.489013671875,55.0,375.0,55.0,120.0
520,0,0.472900390625,842.0,510.0,72.0,305.0
520,0,0.470703125,371.0,280.0,14.0,52.0
520,0,0.437255859375,377.0,274.0,15.0,48.0
520,0,0.428466796875,230.0,286.0,21.0,51.0
521,0,0.89453125,804.0,534.0,129.0,327.0
521,0,0.83203125,958.0,540.0,158.0,349.0
521,0,0.806640625,427.0,345.0,46.0,128.0
521,0,0.75048828125,538.0,359.0,55.0,130.0
521,0,0.73095703125,486.0,352.0,43.0,131.0
521,1,0.70556640625,84.0,387.0,84.0,80.0
521,0,0.6826171875,576.0,341.0,45.0,119.0
521,0,0.6650390625,359.0,285.0,20.0,57.0
521,0,0.6171875,848.0,515.0,79.0,308.0
521,0,0.5478515625,302.0,268.0,18.0,42.0
521,0,0.51513671875,40.0,380.0,40.0,116.0
521,24,0.488525390625,800.0,351.0,56.0,89.0
521,0,0.45458984375,376.0,274.0,16.0,48.0
521,0,0.4453125,80.0,386.0,79.0,119.0
521,0,0.427978515625,230.0,286.0,21.0,53.0
522,0,0.8779296875,805.0,535.0,122.0,328.0
522,0,0.85009765625,958.0,540.0,157.0,348.0
522,0,0.810546875,428.0,345.0,46.0,130.0
522,0,0.7646484375,541.0,358.0,53.0,131.0
522,0,0.75830078125,576.0,340.0,39.0,118.0
522,1,0.74755859375,79.0,388.0,78.0,74.0
522,0,0.73193359375,359.0,286.0,22.0,59.0
522,0,0.71533203125,487.0,352.0,42.0,135.0
522,0,0.6533203125,853.0,511.0,80.0,307.0
522,0,0.583984375,302.0,268.0,18.0,42.0
522,0,0.54150390625,374.0,280.0,18.0,55.0
522,24,0.45361328125,803.0,355.0,63.0,95.0
522,0,0.410888671875,231.0,285.0,21.0,51.0
523,0,0.8662109375,807.0,535.0,114.0,329.0
523,0,0.84814453125,431.0,346.0,49.0,129.0
523,0,0.841796875,959.0,539.0,163.0,356.0
523,1,0.7822265625,72.0,391.0,71.0,79.0
523,0,0.7607421875,541.0,359.0,51.0,133.0
523,0,0.751953125,580.0,342.0,42.0,121.0
523,0,0.744140625,488.0,353.0,42.0,139.0
523,0,0.7041015625,361.0,286.0,23.0,57.0
523,0,0.5888671875,859.0,498.0,84.0,293.0
523,0,0.5244140625,375.0,272.0,16.0,46.0
523,0,0.5009765625,302.0,268.0,17.0,42.0
523,0,0.474365234375,31.0,377.0,30.0,104.0
523,0,0.437255859375,231.0,285.0,21.0,51.0
524,0,0.84228515625,809.0,533.0,102.0,327.0
524,0,0.8408203125,432.0,345.0,49.0,121.0
524,0,0.83203125,959.0,540.0,160.0,362.0
524,0,0.796875,489.0,355.0,43.0,143.0
524,0,0.787109375,546.0,361.0,52.0,138.0
524,1,0.76904296875,66.0,393.0,66.0,77.0
524,0,0.76611328125,852.0,525.0,96.0,323.0
524,0,0.6767578125,581.0,337.0,43.0,116.0
524,0,0.666015625,359.0,286.0,24.0,57.0
524,0,0.587890625,374.0,271.0,16.0,45.0
524,0,0.48486328125,302.0,267.0,17.0,41.0
524,0,0.45849609375,231.0,285.0,21.0,50.0
524,0,0.408935546875,35.0,333.0,35.0,62.0
525,0,0.84033203125,435.0,344.0,50.0,123.0
525,0,0.8291015625,827.0,531.0,110.0,327.0
525,0,0.81689453125,546.0,361.0,50.0,141.0
525,0,0.80615234375,490.0,355.0,41.0,146.0
525,0,0.7890625,959.0,537.0,151.0,359.0
525,1,0.78076171875,60.0,396.0,60.0,81.0
525,0,0.67333984375,358.0,286.0,25.0,57.0
525,0,0.6416015625,854.0,508.0,78.0,303.0
525,0,0.62744140625,373.0,271.0,16.0,45.0
525,0,0.62060546875,582.0,338.0,42.0,117.0
525,0,0.50390625,302.0,268.0,18.0,42.0
525,0,0.456787109375,231.0,286.0,21.0,51.0
526,0,0.80810546875,544.0,362.0,47.0,137.0
526,0,0.8076171875,442.0,343.0,56.0,124.0
526,0,0.80419921875,832.0,526.0,97.0,320.0
526,0,0.7939453125,959.0,534.0,130.0,349.0
526,0,0.77392578125,494.0,355.0,41.0,145.0
526,0,0.728515625,870.0,516.0,93.0,316.0
526,1,0.68310546875,56.0,398.0,56.0,84.0
526,0,0.66943359375,358.0,286.0,25.0,56.0
526,0,0.6455078125,372.0,271.0,15.0,46.0
526,0,0.63427734375,585.0,337.0,46.0,117.0
526,0,0.47021484375,302.0,267.0,17.0,42.0
526,0,0.45556640625,232.0,286.0,22.0,52.0
527,0,0.82666015625,814.0,531.0,92.0,326.0
527,0,0.81884765625,549.0,362.0,48.0,139.0
527,0,0.79345703125,959.0,483.0,115.0,294.0
527,0,0.7822265625,445.0,346.0,57.0,127.0
527,0,0.7685546875,494.0,354.0,38.0,139.0
527,0,0.73388671875,866.0,503.0,76.0,298.0
527,0,0.62744140625,358.0,285.0,26.0,55.0
527,1,0.5732421875,52.0,398.0,52.0,84.0
527,0,0.5712890625,373.0,270.0,16.0,46.0
527,0,0.48486328125,302.0,267.0,17.0,41.0
527,0,0.409912109375,586.0,337.0,42.0,113.0
528,0,0.884765625,816.0,532.0,93.0,325.0
528,0,0.81494140625,450.0,343.0,58.0,123.0
528,0,0.80029296875,959.0,513.0,117.0,325.0
528,0,0.79736328125,555.0,361.0,55.0,138.0
528,0,0.78759765625,875.0,508.0,82.0,304.0
528,0,0.75927734375,494.0,354.0,37.0,144.0
528,0,0.7353515625,356.0,284.0,25.0,55.0
528,0,0.65234375,373.0,272.0,17.0,46.0
528,0,0.5654296875,302.0,268.0,18.0,42.0
528,1,0.54541015625,47.0,402.0,47.0,92.0
528,0,0.52197265625,588.0,337.0,41.0,114.0
529,0,0.88720703125,818.0,532.0,94.0,324.0
529,0,0.853515625,959.0,533.0,127.0,347.0
529,0,0.83447265625,450.0,343.0,56.0,124.0
529,0,0.81103515625,878.0,514.0,88.0,316.0
529,0,0.79833984375,497.0,355.0,39.0,142.0
529,0,0.7275390625,355.0,284.0,25.0,56.0
529,0,0.6884765625,554.0,362.0,53.0,133.0
529,0,0.6455078125,374.0,272.0,19.0,47.0
529,1,0.60693359375,43.0,404.0,43.0,89.0
529,0,0.580078125,302.0,269.0,17.0,43.0
529,0,0.5595703125,591.0,338.0,45.0,117.0
530,0,0.88427734375,824.0,534.0,99.0,327.0
530,0,0.8515625,959.0,537.0,126.0,351.0
530,0,0.81787109375,452.0,342.0,56.0,121.0
530,0,0.81396484375,500.0,356.0,40.0,150.0
530,0,0.75439453125,355.0,283.0,25.0,56.0
530,0,0.74853515625,880.0,510.0,84.0,305.0
530,0,0.67578125,555.0,358.0,51.0,129.0
530,0,0.626953125,589.0,340.0,42.0,120.0
530,0,0.6015625,374.0,272.0,18.0,47.0
530,0,0.56982421875,302.0,268.0,17.0,43.0
530,1,0.479248046875,37.0,400.0,37.0,84.0
531,0,0.89404296875,830.0,534.0,103.0,327.0
531,0,0.85107421875,452.0,343.0,55.0,120.0
531,0,0.83447265625,500.0,354.0,40.0,142.0
531,0,0.822265625,960.0,529.0,112.0,345.0
531,0,0.77001953125,355.0,285.0,26.0,56.0
531,0,0.7431640625,559.0,358.0,58.0,129.0
531,0,0.71044921875,878.0,517.0,88.0,317.0
531,0,0.625,374.0,272.0,19.0,47.0
531,0,0.56787109375,302.0,269.0,18.0,44.0
531,0,0.515625,584.0,337.0,36.0,113.0
531,24,0.405517578125,828.0,357.0,66.0,97.0
531,1,0.40478515625,33.0,362.0,33.0,50.0
532,0,0.861328125,832.0,535.0,103.0,328.0
532,0,0.85302734375,502.0,354.0,42.0,138.0
532,0,0.84765625,455.0,343.0,57.0,119.0
532,0,0.818359375,960.0,535.0,112.0,350.0
532,0,0.80615234375,560.0,359.0,55.0,132.0
532,0,0.779296875,353.0,284.0,24.0,56.0
532,0,0.65576171875,897.0,523.0,103.0,322.0
532,0,0.62939453125,374.0,272.0,18.0,46.0
532,0,0.56884765625,302.0,268.0,17.0,43.0
532,1,0.5185546875,28.0,362.0,28.0,46.0
532,0,0.5185546875,588.0,338.0,40.0,117.0
533,0,0.865234375,832.0,534.0,103.0,326.0
533,0,0.85205078125,457.0,342.0,58.0,119.0
533,0,0.83642578125,507.0,354.0,46.0,137.0
533,0,0.82666015625,561.0,360.0,56.0,133.0
533,0,0.79931640625,959.0,531.0,88.0,346.0
533,0,0.7861328125,352.0,283.0,23.0,55.0
533,0,0.6982421875,896.0,522.0,98.0,320.0
533,0,0.62060546875,592.0,338.0,43.0,120.0
533,0,0.591796875,302.0,269.0,16.0,43.0
533,0,0.5859375,374.0,272.0,19.0,47.0
533,1,0.444091796875,23.0,363.0,23.0,46.0
534,0,0.857421875,853.0,534.0,123.0,327.0
534,0,0.8447265625,507.0,354.0,48.0,135.0
534,0,0.837890625,457.0,342.0,58.0,118.0
534,0,0.80615234375,959.0,534.0,84.0,350.0
534,0,0.79638671875,562.0,359.0,60.0,131.0
534,0,0.76904296875,352.0,282.0,22.0,56.0
534,0,0.689453125,593.0,337.0,43.0,117.0
534,0,0.66162109375,373.0,272.0,19.0,46.0
534,0,0.61328125,898.0,525.0,93.0,323.0
534,0,0.57080078125,301.0,269.0,15.0,43.0
534,1,0.4169921875,18.0,364.0,18.0,45.0
535,0,0.84619140625,850.0,533.0,119.0,326.0
535,0,0.8291015625,509.0,353.0,52.0,139.0
535,0,0.8251953125,960.0,538.0,81.0,353.0
535,0,0.81982421875,459.0,343.0,59.0,120.0
535,0,0.7705078125,564.0,360.0,60.0,135.0
535,0,0.7265625,592.0,339.0,41.0,120.0
535,0,0.72314453125,351.0,281.0,21.0,54.0
535,0,0.68896484375,899.0,524.0,94.0,322.0
535,0,0.634765625,373.0,271.0,19.0,45.0
535,0,0.59716796875,302.0,269.0,16.0,43.0
536,0,0.865234375,850.0,534.0,120.0,329.0
536,0,0.83251953125,460.0,343.0,61.0,121.0
536,0,0.8291015625,960.0,538.0,76.0,356.0
536,0,0.826171875,513.0,356.0,54.0,143.0
536,0,0.81689453125,563.0,359.0,60.0,134.0
536,0,0.72314453125,351.0,281.0,21.0,54.0
536,0,0.71630859375,592.0,340.0,40.0,119.0
536,0,0.67578125,896.0,513.0,88.0,313.0
536,0,0.599609375,373.0,271.0,18.0,45.0
